segment,id,x,y,z,visibility
pose,0,0.5330021381378174,0.464550256729126,-1.3090885877609253,0.9999676942825317
pose,1,0.5552880764007568,0.4104715585708618,-1.2944058179855347,0.9999074935913086
pose,2,0.5688908696174622,0.40990424156188965,-1.294323444366455,0.9998524188995361
pose,3,0.5791246294975281,0.40934211015701294,-1.2943673133850098,0.9998804330825806
pose,4,0.5126696825027466,0.4127603769302368,-1.2787213325500488,0.9998860359191895
pose,5,0.5027960538864136,0.413143515586853,-1.2789908647537231,0.9998204112052917
pose,6,0.49407678842544556,0.4131566882133484,-1.2790486812591553,0.9998608827590942
pose,7,0.6047182083129883,0.4261813163757324,-1.0817713737487793,0.9998019337654114
pose,8,0.4816374182701111,0.4361434578895569,-1.0025732517242432,0.9995989203453064
pose,9,0.5638501048088074,0.5143867135047913,-1.2229264974594116,0.999832272529602
pose,10,0.5131201148033142,0.5192871689796448,-1.2006306648254395,0.9997418522834778
pose,11,0.7001929879188538,0.694097638130188,-0.8857114315032959,0.9957757592201233
pose,12,0.42278003692626953,0.7048771977424622,-0.7447856664657593,0.9951059818267822
pose,13,0.802978515625,0.9758613109588623,-0.9435039758682251,0.7777014374732971
pose,14,0.2854107916355133,1.0394775867462158,-1.028481125831604,0.9654314517974854
pose,15,0.8700858354568481,1.2376503944396973,-1.039392352104187,0.6517149806022644
pose,16,0.3170246481895447,0.7777395248413086,-1.4837872982025146,0.9939137101173401
pose,17,0.9003156423568726,1.2935619354248047,-1.0781723260879517,0.5615522265434265
pose,18,0.294685959815979,0.6287094354629517,-1.5661590099334717,0.9789395928382874
pose,19,0.879504919052124,1.281603455543518,-1.1081371307373047,0.6820806860923767
pose,20,0.3346870243549347,0.6496893167495728,-1.525930404663086,0.9826311469078064
pose,21,0.8612561821937561,1.2695775032043457,-1.0538582801818848,0.7250723838806152
pose,22,0.3469672203063965,0.6940203905105591,-1.480021595954895,0.9788497090339661
pose,23,0.6312456130981445,1.2015700340270996,-0.05915619805455208,0.0022014062851667404
pose,24,0.4695480167865753,1.1830122470855713,0.06138429418206215,0.005137446336448193
pose,25,0.6185026168823242,1.6262924671173096,0.0841541588306427,0.005314067471772432
pose,26,0.4717186689376831,1.6020641326904297,0.2027767300605774,0.008643107488751411
pose,27,0.6278246641159058,1.964660882949829,0.7016609907150269,2.6739760869531892e-05
pose,28,0.4780392050743103,1.9457491636276245,0.70035320520401,2.6705587515607476e-05
pose,29,0.6325505971908569,2.0239105224609375,0.7427111864089966,8.008732038433664e-06
pose,30,0.4801922142505646,2.005436897277832,0.7424662113189697,1.343422718491638e-05
pose,31,0.6015115976333618,2.1024796962738037,0.4370858073234558,4.36633599747438e-05
pose,32,0.4874739348888397,2.09588885307312,0.42984500527381897,0.0001588849409017712
right_hand,0,0.3090219497680664,0.6766906380653381,-7.756195685715284e-08,0.0
right_hand,1,0.34101027250289917,0.625838041305542,-0.005036241374909878,0.0
right_hand,2,0.3581986725330353,0.5583705902099609,-0.0074721877463161945,0.0
right_hand,3,0.3555053174495697,0.5026147365570068,-0.011899328790605068,0.0
right_hand,4,0.34703588485717773,0.4694145917892456,-0.014786656014621258,0.0
right_hand,5,0.33479732275009155,0.486652672290802,-0.0003619686176534742,0.0
right_hand,6,0.3366037905216217,0.4263519048690796,-0.014410215429961681,0.0
right_hand,7,0.3462284207344055,0.4641418159008026,-0.022272145375609398,0.0
right_hand,8,0.3452637195587158,0.5035898089408875,-0.02400754764676094,0.0
right_hand,9,0.3127340078353882,0.4897211492061615,-0.004820955451577902,0.0
right_hand,10,0.31220853328704834,0.41889655590057373,-0.019076945260167122,0.0
right_hand,11,0.3267032504081726,0.47322532534599304,-0.02370782382786274,0.0
right_hand,12,0.326873779296875,0.5194265246391296,-0.02249608188867569,0.0
right_hand,13,0.2913370132446289,0.5017975568771362,-0.011047289706766605,0.0
right_hand,14,0.28676077723503113,0.4322679042816162,-0.024756254628300667,0.0
right_hand,15,0.30444803833961487,0.4848858714103699,-0.02133234404027462,0.0
right_hand,16,0.30729764699935913,0.5294701457023621,-0.014376888051629066,0.0
right_hand,17,0.2675192356109619,0.5232720375061035,-0.017910314723849297,0.0
right_hand,18,0.26378801465034485,0.46377527713775635,-0.028473233804106712,0.0
right_hand,19,0.2803598642349243,0.49323397874832153,-0.02409806288778782,0.0
right_hand,20,0.28651678562164307,0.5293719172477722,-0.017202535644173622,0.0
face,61,0.5154586434364319,0.5264763832092285,0.00523168733343482,
face,62,0.5184215307235718,0.5255222320556641,0.0031724930740892887,
face,63,0.48115575313568115,0.35491734743118286,0.0035136085934937,
face,64,0.5174969434738159,0.47523176670074463,-0.01177405845373869,
face,65,0.5035273432731628,0.36041030287742615,-0.009940365329384804,
face,66,0.5020154714584351,0.3499785363674164,-0.011702623218297958,
face,67,0.4948156476020813,0.29733023047447205,-0.0023997279349714518,
face,68,0.47737571597099304,0.3407618999481201,0.012692475691437721,
face,69,0.4989721179008484,0.32300305366516113,-0.007735406514257193,
face,70,0.4760397970676422,0.3660946190357208,0.013185647316277027,
face,71,0.47263169288635254,0.35819175839424133,0.025261105969548225,
face,72,0.5298004746437073,0.5178755521774292,-0.014001323841512203,
face,73,0.5247499942779541,0.5201588273048401,-0.010030846111476421,
face,74,0.5210928916931152,0.5222261548042297,-0.005573263391852379,
face,75,0.5233970284461975,0.4786697030067444,-0.011986153200268745,
face,76,0.5169764161109924,0.5263054966926575,0.004115743562579155,
face,77,0.5188957452774048,0.5290346145629883,0.00041819195030257106,
face,78,0.519102156162262,0.5245594382286072,0.002901233732700348,
face,79,0.5234693288803101,0.47340431809425354,-0.022238971665501595,
face,80,0.5246346592903137,0.5240027904510498,-0.0034503175411373377,
face,81,0.5280044078826904,0.5242977142333984,-0.006399885285645723,
face,82,0.5320694446563721,0.5247534513473511,-0.008896226063370705,
face,83,0.5313683152198792,0.558551549911499,-0.0004448750405572355,
face,84,0.5309046506881714,0.5484476685523987,-0.00778850307688117,
face,85,0.5307900905609131,0.5411513447761536,-0.009311648085713387,
face,86,0.531109631061554,0.5340520739555359,-0.00858207419514656,
face,87,0.5316451787948608,0.5291618704795837,-0.007840784266591072,
face,88,0.5236673951148987,0.5272311568260193,-0.0025546608958393335,
face,55,0.5189247727394104,0.3687754273414612,-0.01257617212831974,
face,56,0.5115182399749756,0.38246744871139526,0.0005278124590404332,
face,57,0.5087408423423767,0.5261804461479187,0.0066742911003530025,
face,58,0.48195526003837585,0.5140243768692017,0.06637226790189743,
face,59,0.5216493606567383,0.47673824429512024,-0.01316069345921278,
face,60,0.526469886302948,0.48012256622314453,-0.014056790620088577,
face,61,0.5154586434364319,0.5264763832092285,0.00523168733343482,
face,62,0.5184215307235718,0.5255222320556641,0.0031724930740892887,
face,63,0.48115575313568115,0.35491734743118286,0.0035136085934937,
