segment,id,x,y,z,visibility
pose,0,0.5328637361526489,0.46200770139694214,-1.0925465822219849,0.9999957084655762
pose,1,0.551883339881897,0.40820610523223877,-1.0803977251052856,0.9999885559082031
pose,2,0.5655763149261475,0.4070178270339966,-1.0802254676818848,0.999984860420227
pose,3,0.5762180089950562,0.4064503312110901,-1.0800784826278687,0.9999867677688599
pose,4,0.5123658180236816,0.4124055504798889,-1.0618911981582642,0.9999841451644897
pose,5,0.5020032525062561,0.41410261392593384,-1.0618876218795776,0.9999756813049316
pose,6,0.49321457743644714,0.415397584438324,-1.061872959136963,0.9999740123748779
pose,7,0.598630964756012,0.42566347122192383,-0.8714197874069214,0.9999861717224121
pose,8,0.4824681282043457,0.4430272579193115,-0.7770236134529114,0.9999408721923828
pose,9,0.5646468997001648,0.510924756526947,-1.009544014930725,0.99998939037323
pose,10,0.5149111151695251,0.5170362591743469,-0.9829328060150146,0.9999747276306152
pose,11,0.6964648962020874,0.6973413228988647,-0.7149972915649414,0.9997455477714539
pose,12,0.4217482805252075,0.7217518091201782,-0.5357919335365295,0.9987689852714539
pose,13,0.8050116300582886,0.9835368394851685,-0.75909423828125,0.6907351016998291
pose,14,0.3001498579978943,1.0854684114456177,-0.8101955056190491,0.8810972571372986
pose,15,0.86007159948349,1.2523046731948853,-0.888498067855835,0.643842339515686
pose,16,0.3349122405052185,0.8790112137794495,-1.3528660535812378,0.9656457304954529
pose,17,0.8891078233718872,1.3183740377426147,-0.931226372718811,0.5697790384292603
pose,18,0.32760584354400635,0.799164891242981,-1.4296809434890747,0.9094178080558777
pose,19,0.8672269582748413,1.30595862865448,-0.9593798518180847,0.6990452408790588
pose,20,0.3422624170780182,0.7293906807899475,-1.4045698642730713,0.9278183579444885
pose,21,0.8497661352157593,1.2915149927139282,-0.9029728770256042,0.7441398501396179
pose,22,0.3545476198196411,0.7799192667007446,-1.3560057878494263,0.9289215207099915
pose,23,0.6557681560516357,1.2783010005950928,-0.08404933661222458,0.0009334235801361501
pose,24,0.4772813022136688,1.2782593965530396,0.0867014080286026,0.0009852016810327768
pose,25,0.64946448802948,1.7498860359191895,0.030932549387216568,0.00020355872402433306
pose,26,0.4785461723804474,1.7580970525741577,0.34803929924964905,0.00017066029249690473
pose,27,0.6455686092376709,2.1400675773620605,0.6039347052574158,3.253644081269158e-06
pose,28,0.48273658752441406,2.1324563026428223,0.8350613117218018,6.974391340008879e-07
pose,29,0.652429461479187,2.207096576690674,0.6375373005867004,1.3376621836869163e-06
pose,30,0.48390552401542664,2.195038318634033,0.8757630586624146,6.504798193418537e-07
pose,31,0.6109154224395752,2.2863898277282715,0.26828068494796753,3.6699132124340395e-06
pose,32,0.4955498278141022,2.2922213077545166,0.512622058391571,7.2727311817288864e-06
right_hand,0,0.3071925938129425,0.7370702028274536,-1.8645224031388352e-07,0.0
right_hand,1,0.34393569827079773,0.6931319832801819,-0.010207396000623703,0.0
right_hand,2,0.3677595257759094,0.6190803050994873,-0.011110978201031685,0.0
right_hand,3,0.3737536668777466,0.5497113466262817,-0.013852239586412907,0.0
right_hand,4,0.3689158260822296,0.49768519401550293,-0.015374211594462395,0.0
right_hand,5,0.3467899262905121,0.5526812076568604,0.007644295692443848,0.0
right_hand,6,0.3489798307418823,0.48871883749961853,-0.006363693159073591,0.0
right_hand,7,0.3519413471221924,0.5163848400115967,-0.017681855708360672,0.0
right_hand,8,0.3511330783367157,0.551493227481842,-0.022838255390524864,0.0
right_hand,9,0.3252209722995758,0.5500513315200806,0.006117860320955515,0.0
right_hand,10,0.3266148269176483,0.4769040644168854,-0.010141609236598015,0.0
right_hand,11,0.33104777336120605,0.5222550630569458,-0.02006019838154316,0.0
right_hand,12,0.33043426275253296,0.5698232054710388,-0.022209256887435913,0.0
right_hand,13,0.3035515546798706,0.5556919574737549,0.0014543202705681324,0.0
right_hand,14,0.30116429924964905,0.48492667078971863,-0.01437233667820692,0.0
right_hand,15,0.30872613191604614,0.5279926061630249,-0.016322242096066475,0.0
right_hand,16,0.31081512570381165,0.5749372243881226,-0.012413852848112583,0.0
right_hand,17,0.27910780906677246,0.5683801770210266,-0.004507004749029875,0.0
right_hand,18,0.2774435877799988,0.5090200901031494,-0.01631229743361473,0.0
right_hand,19,0.28701621294021606,0.5316754579544067,-0.01604105904698372,0.0
right_hand,20,0.2922980785369873,0.5657883882522583,-0.012160085141658783,0.0
face,61,0.5132721066474915,0.5272810459136963,0.005759110674262047,
face,62,0.5162102580070496,0.526324987411499,0.003669056808575988,
face,63,0.47870463132858276,0.3581307828426361,0.0035473571624606848,
face,64,0.5153538584709167,0.4769080877304077,-0.011690034531056881,
face,65,0.5010510683059692,0.36342838406562805,-0.010137957520782948,
face,66,0.4994719624519348,0.35298433899879456,-0.011922219768166542,
face,67,0.4919665455818176,0.29957929253578186,-0.0025790100917220116,
face,68,0.4748866856098175,0.34346476197242737,0.012831270694732666,
face,69,0.49627360701560974,0.32555609941482544,-0.007935681380331516,
face,70,0.47365912795066833,0.3690161406993866,0.013384459540247917,
face,71,0.4703225791454315,0.36067995429039,0.025583235546946526,
face,72,0.527825117111206,0.5193363428115845,-0.013771108351647854,
face,73,0.5227020382881165,0.5214971303939819,-0.009726687334477901,
face,74,0.5189606547355652,0.5234047174453735,-0.00516986520960927,
face,75,0.5212877988815308,0.4803183972835541,-0.011963681317865849,
face,76,0.5147749185562134,0.5270887017250061,0.004619709216058254,
face,77,0.516786515712738,0.529675304889679,0.0007897817413322628,
face,78,0.5168765187263489,0.5253760814666748,0.0033825004938989878,
face,79,0.52133709192276,0.4751955270767212,-0.022288428619503975,
face,80,0.5225189328193665,0.5250130891799927,-0.003024140140041709,
face,81,0.5260021686553955,0.5253790020942688,-0.006035645492374897,
face,82,0.5301622152328491,0.5258994698524475,-0.008605234324932098,
face,83,0.5297443866729736,0.558559238910675,-0.0006050881929695606,
face,84,0.5291321277618408,0.5484218001365662,-0.007892659865319729,
face,85,0.5289615988731384,0.5412477254867554,-0.009334225207567215,
face,86,0.5292359590530396,0.5343620777130127,-0.008542737923562527,
face,87,0.5297548770904541,0.5295960307121277,-0.007780112791806459,
face,88,0.5215830206871033,0.5278220772743225,-0.002334936987608671,
face,55,0.5165600776672363,0.37131762504577637,-0.012839149683713913,
face,56,0.5091626644134521,0.38483908772468567,0.0005934684886597097,
face,57,0.5065947771072388,0.5271871089935303,0.007203488610684872,
face,58,0.48077476024627686,0.5146565437316895,0.06755663454532623,
face,59,0.5195131897926331,0.47840481996536255,-0.01312414463609457,
face,60,0.5244194865226746,0.4817785322666168,-0.014077999629080296,
face,61,0.5132721066474915,0.5272810459136963,0.005759110674262047,
face,62,0.5162102580070496,0.526324987411499,0.003669056808575988,
face,63,0.47870463132858276,0.3581307828426361,0.0035473571624606848,
face,64,0.5153538584709167,0.4769080877304077,-0.011690034531056881,
face,65,0.5010510683059692,0.36342838406562805,-0.010137957520782948,
face,285,0.5438427925109863,0.36761677265167236,-0.014914398081600666,
face,286,0.5548686981201172,0.3789522349834442,-0.0035432877484709024,
face,287,0.5678970217704773,0.5234196782112122,0.001737065496854484,
face,288,0.604163408279419,0.5042009353637695,0.056362658739089966,
face,289,0.5469207763671875,0.47642576694488525,-0.015464524738490582,
face,290,0.5419203042984009,0.4805479943752289,-0.015218865126371384,
face,291,0.5603876113891602,0.524864673614502,0.0010329190408810973,
face,292,0.5574331879615784,0.5242762565612793,-0.0005529318586923182,
face,293,0.5848962068557739,0.34450700879096985,-0.005115291569381952,
face,294,0.5518028736114502,0.4741101562976837,-0.014776189811527729,
face,295,0.5597131848335266,0.3554792106151581,-0.014534944668412209,
face,133,0.5141277313232422,0.3997408151626587,0.00456369249150157,
face,134,0.5207708477973938,0.4526306986808777,-0.026889527216553688,
face,135,0.4927482008934021,0.5474236607551575,0.032676827162504196,
face,136,0.4947974383831024,0.5577775835990906,0.045348189771175385,
face,137,0.46933478116989136,0.4571567475795746,0.050948161631822586,
face,138,0.4848129153251648,0.5309653282165527,0.04080319404602051,
face,139,0.4683459997177124,0.3812457025051117,0.037191178649663925,
face,140,0.5173112750053406,0.5856667160987854,0.013177924789488316,
face,141,0.5302585363388062,0.48326897621154785,-0.02039000764489174,
face,142,0.5105751752853394,0.45367956161499023,-0.0035360429901629686,
face,143,0.4713323712348938,0.4070626497268677,0.029040584340691566,
face,144,0.49417904019355774,0.40480637550354004,0.0060435011982917786,
face,145,0.49950405955314636,0.4056280255317688,0.004057988058775663,
